id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.province,children_count.municipality,children_count.barangay,zip_codes,geo.lat,geo.lon
153833,3,Bayan,Municipality,Pandag,Pandag,pandag-153833,153833,,153800,Maguindanao,Maguindanao,,,,8,,6.78333,124.8
153834,3,Bayan,Municipality,Northern Kabuntalan,Northern Kabuntalan,northern-kabuntalan-153834,153834,,153800,Maguindanao,Maguindanao,,,,11,,7.13333,124.46667
153835,3,Bayan,Municipality,Datu Hoffer Ampatuan,Datu Hoffer Ampatuan,datu-hoffer-ampatuan-153835,153835,,153800,Maguindanao,Maguindanao,,,,11,,6.8666694,124.45
153836,3,Bayan,Municipality,Datu Salibo,Datu Salibo,datu-salibo-153836,153836,,153800,Maguindanao,Maguindanao,,,,17,,7.0166694,124.5
153837,3,Bayan,Municipality,Shariff Saydona Mustapha,Shariff Saydona Mustapha,shariff-saydona-mustapha-153837,153837,,153800,Maguindanao,Maguindanao,,,,16,,6.9666694,124.5
156600,2,Lalawigan,Province,Sulu,Sulu,sulu-156600,156600,,ARMM,Autonomous Region in Muslim Mindanao,Autonomous Region in Muslim Mindanao,,,19,410,,6.5156,121.1936
156601,3,Bayan,Municipality,Indanan,Indanan,indanan-156601,156601,,156600,Sulu,Sulu,,,,34,,6.067,121.783
156602,3,Bayan,Municipality,Jolo,Jolo,jolo-156602,156602,,156600,Sulu,Sulu,,,,8,,6.05,121
156603,3,Bayan,Municipality,Kalingalan Caluang,Kalingalan Caluang,kalingalan-caluang-156603,156603,,156600,Sulu,Sulu,,,,9,,5.883,121.267
156604,3,Bayan,Municipality,Luuk,Luuk,luuk-156604,156604,,156600,Sulu,Sulu,,,,12,,6,121.35
156605,3,Bayan,Municipality,Maimbung,Maimbung,maimbung-156605,156605,,156600,Sulu,Sulu,,,,27,,5.933,121.033
156606,3,Bayan,Municipality,Hadji Panglima Tahil (Marunggas),Hadji Panglima Tahil (Marunggas),hadji-panglima-tahil-marunggas-156606,156606,,156600,Sulu,Sulu,,,,5,,6.167,120.917
156607,3,Bayan,Municipality,Old Panamao,Old Panamao,old-panamao-156607,156607,,156600,Sulu,Sulu,,,,31,,5.983,121.25
156608,3,Bayan,Municipality,Pangutaran,Pangutaran,pangutaran-156608,156608,,156600,Sulu,Sulu,,,,16,,6.3,120.583
156609,3,Bayan,Municipality,Parang,Parang,parang-156609,156609,,156600,Sulu,Sulu,,,,40,,5.917,120.917
156610,3,Bayan,Municipality,Pata,Pata,pata-156610,156610,,156600,Sulu,Sulu,,,,14,,5.833,121.083
156611,3,Bayan,Municipality,Patikul,Patikul,patikul-156611,156611,,156600,Sulu,Sulu,,,,30,,6.067,121.1
156612,3,Bayan,Municipality,Siasi,Siasi,siasi-156612,156612,,156600,Sulu,Sulu,,,,50,,5.55,120.817
156613,3,Bayan,Municipality,Talipao,Talipao,talipao-156613,156613,,156600,Sulu,Sulu,,,,52,,5.933,121.1
156614,3,Bayan,Municipality,Tapul,Tapul,tapul-156614,156614,,156600,Sulu,Sulu,,,,15,,5.717,120.9
156615,3,Bayan,Municipality,Tongkil,Tongkil,tongkil-156615,156615,,156600,Sulu,Sulu,,,,14,,5.9833,121.05
156616,3,Bayan,Municipality,Panglima Estino (New Panamao),Panglima Estino (New Panamao),panglima-estino-new-panamao-156616,156616,,156600,Sulu,Sulu,,,,12,,5.967,121.2
156617,3,Bayan,Municipality,Lugus,Lugus,lugus-156617,156617,,156600,Sulu,Sulu,,,,17,,5.7,120.817
156618,3,Bayan,Municipality,Pandami,Pandami,pandami-156618,156618,,156600,Sulu,Sulu,,,,16,,5.533,120.75
156619,3,Bayan,Municipality,Omar,Omar,omar-156619,156619,,156600,Sulu,Sulu,,,,8,,5.983,121.4
157000,2,Lalawigan,Province,Tawi-tawi,Tawi-tawi,tawi-tawi-157000,157000,,ARMM,Autonomous Region in Muslim Mindanao,Autonomous Region in Muslim Mindanao,,,11,203,,6.1544,120.2632
157001,3,Bayan,Municipality,Panglima Sugala (Balimbing),Panglima Sugala (Balimbing),panglima-sugala-balimbing-157001,157001,,157000,Tawi-tawi,Tawi-tawi,,,,17,,5.183,120.017
157002,3,Bayan,Municipality,Bongao,Bongao,bongao-157002,157002,,157000,Tawi-tawi,Tawi-tawi,,,,35,,5.033,119.767
157003,3,Bayan,Municipality,Mapun (Cagayan De Tawi-Tawi),Mapun (Cagayan De Tawi-Tawi),mapun-cagayan-de-tawi-tawi-157003,157003,,157000,Tawi-tawi,Tawi-tawi,,,,15,,7,118.5
157004,3,Bayan,Municipality,Simunul,Simunul,simunul-157004,157004,,157000,Tawi-tawi,Tawi-tawi,,,,15,,4.9,119.833
157005,3,Bayan,Municipality,Sitangkai,Sitangkai,sitangkai-157005,157005,,157000,Tawi-tawi,Tawi-tawi,,,,9,,4.667,119.4
157006,3,Bayan,Municipality,South Ubian,South Ubian,south-ubian-157006,157006,,157000,Tawi-tawi,Tawi-tawi,,,,31,,5.183,120.483
157007,3,Bayan,Municipality,Tandubas,Tandubas,tandubas-157007,157007,,157000,Tawi-tawi,Tawi-tawi,,,,20,,5.25,120.283
157008,3,Bayan,Municipality,Turtle Islands,Turtle Islands,turtle-islands-157008,157008,,157000,Tawi-tawi,Tawi-tawi,,,,2,,6.083,118.317
157009,3,Bayan,Municipality,Languyan,Languyan,languyan-157009,157009,,157000,Tawi-tawi,Tawi-tawi,,,,20,,5.267,120.083
157010,3,Bayan,Municipality,Sapa-Sapa,Sapa-Sapa,sapa-sapa-157010,157010,,157000,Tawi-tawi,Tawi-tawi,,,,23,,5.075,120.175
157011,3,Bayan,Municipality,Sibutu,Sibutu,sibutu-157011,157011,,157000,Tawi-tawi,Tawi-tawi,,,,16,,4.683,119.467
160200,2,Lalawigan,Province,Agusan del Norte,Agusan del Norte,agusan-del-norte-160200,160200,,R13,Caraga,Caraga,,,12,253,,11.0905,123.6882
160201,3,Bayan,Municipality,Buenavista,Buenavista,buenavista-160201,160201,,160200,Agusan del Norte,Agusan del Norte,,,,25,,13.1263,120.6918
160202,3,Bayan,Municipality,Butuan City,Butuan City,butuan-city-160202,160202,,160200,Agusan del Norte,Agusan del Norte,,,,86,,10.7891,123.9179
160203,3,Bayan,Municipality,Cabadbaran,Cabadbaran,cabadbaran-160203,160203,,160200,Agusan del Norte,Agusan del Norte,,,,31,,9.117,125.533
160204,3,Bayan,Municipality,Carmen,Carmen,carmen-160204,160204,,160200,Agusan del Norte,Agusan del Norte,,,,8,,9.217,125.967
160205,3,Bayan,Municipality,Jabonga,Jabonga,jabonga-160205,160205,,160200,Agusan del Norte,Agusan del Norte,,,,15,,9.35,125.517
160206,3,Bayan,Municipality,Kitcharao,Kitcharao,kitcharao-160206,160206,,160200,Agusan del Norte,Agusan del Norte,,,,11,,9.45,125.567
160207,3,Bayan,Municipality,Las Nieves,Las Nieves,las-nieves-160207,160207,,160200,Agusan del Norte,Agusan del Norte,,,,20,,8.733,125.6
160208,3,Bayan,Municipality,Magallanes,Magallanes,magallanes-160208,160208,,160200,Agusan del Norte,Agusan del Norte,,,,8,,12.833,123.85
160209,3,Bayan,Municipality,Nasipit,Nasipit,nasipit-160209,160209,,160200,Agusan del Norte,Agusan del Norte,,,,19,,8.9333,125.3417
160210,3,Bayan,Municipality,Santiago,Santiago,santiago-160210,160210,,160200,Agusan del Norte,Agusan del Norte,,,,9,,17.3,120.45
160211,3,Bayan,Municipality,Tubay,Tubay,tubay-160211,160211,,160200,Agusan del Norte,Agusan del Norte,,,,13,,9.167,125.533
160212,3,Bayan,Municipality,Remedios T. Romualdez,Remedios T. Romualdez,remedios-t-romualdez-160212,160212,,160200,Agusan del Norte,Agusan del Norte,,,,8,,9.05361,125.58667
160300,2,Lalawigan,Province,Agusan del Sur,Agusan del Sur,agusan-del-sur-160300,160300,,R13,Caraga,Caraga,,,14,314,,10.0469,124.4362
160301,3,Bayan,Municipality,Bayugan,Bayugan,bayugan-160301,160301,,160300,Agusan del Sur,Agusan del Sur,,,,43,,8.717,125.75
160302,3,Bayan,Municipality,Bunawan,Bunawan,bunawan-160302,160302,,160300,Agusan del Sur,Agusan del Sur,,,,10,,8.167,126
160303,3,Bayan,Municipality,Esperanza,Esperanza,esperanza-160303,160303,,160300,Agusan del Sur,Agusan del Sur,,,,47,,8.683,125.65
160304,3,Bayan,Municipality,La Paz,La Paz,la-paz-160304,160304,,160300,Agusan del Sur,Agusan del Sur,,,,15,,8.267,125.8
160305,3,Bayan,Municipality,Loreto,Loreto,loreto-160305,160305,,160300,Agusan del Sur,Agusan del Sur,,,,17,,8.183,125.85
160306,3,Bayan,Municipality,Prosperidad,Prosperidad,prosperidad-160306,160306,,160300,Agusan del Sur,Agusan del Sur,,,,32,,8.6,125.917
160307,3,Bayan,Municipality,Rosario,Rosario,rosario-160307,160307,,160300,Agusan del Sur,Agusan del Sur,,,,11,,8.383,126
160308,3,Bayan,Municipality,San Francisco,San Francisco,san-francisco-160308,160308,,160300,Agusan del Sur,Agusan del Sur,,,,27,,8.5,125.983
160309,3,Bayan,Municipality,San Luis,San Luis,san-luis-160309,160309,,160300,Agusan del Sur,Agusan del Sur,,,,25,,8.47806,125.74389
160310,3,Bayan,Municipality,Santa Josefa,Santa Josefa,santa-josefa-160310,160310,,160300,Agusan del Sur,Agusan del Sur,,,,11,,7.983,126.033
160311,3,Bayan,Municipality,Talacogon,Talacogon,talacogon-160311,160311,,160300,Agusan del Sur,Agusan del Sur,,,,16,,8.45,125.783
160312,3,Bayan,Municipality,Trento,Trento,trento-160312,160312,,160300,Agusan del Sur,Agusan del Sur,,,,16,,8.05,126.067
160313,3,Bayan,Municipality,Veruela,Veruela,veruela-160313,160313,,160300,Agusan del Sur,Agusan del Sur,,,,20,,8.033,125.9
160314,3,Bayan,Municipality,Sibagat,Sibagat,sibagat-160314,160314,,160300,Agusan del Sur,Agusan del Sur,,,,24,,8.817,125.7
166700,2,Lalawigan,Province,Surigao del Norte,Surigao del Norte,surigao-del-norte-166700,166700,,R13,Caraga,Caraga,,,21,335,,10.5885,124.5472
166701,3,Bayan,Municipality,Alegria,Alegria,alegria-166701,166701,,166700,Surigao del Norte,Surigao del Norte,,,,12,,9.467,125.583
166702,3,Bayan,Municipality,Bacuag,Bacuag,bacuag-166702,166702,,166700,Surigao del Norte,Surigao del Norte,,,,9,,9.6,125.633
166704,3,Bayan,Municipality,Burgos,Burgos,burgos-166704,166704,,166700,Surigao del Norte,Surigao del Norte,,,,6,,10.017,126.067
166706,3,Bayan,Municipality,Claver,Claver,claver-166706,166706,,166700,Surigao del Norte,Surigao del Norte,,,,14,,9.567,125.733
166707,3,Bayan,Municipality,Dapa,Dapa,dapa-166707,166707,,166700,Surigao del Norte,Surigao del Norte,,,,29,,9.767,126.05
166708,3,Bayan,Municipality,Del Carmen,Del Carmen,del-carmen-166708,166708,,166700,Surigao del Norte,Surigao del Norte,,,,20,,9.867,125.967
166710,3,Bayan,Municipality,General Luna,General Luna,general-luna-166710,166710,,166700,Surigao del Norte,Surigao del Norte,,,,19,,9.8,126.133
166711,3,Bayan,Municipality,Gigaquit,Gigaquit,gigaquit-166711,166711,,166700,Surigao del Norte,Surigao del Norte,,,,13,,9.583,125.7
166714,3,Bayan,Municipality,Mainit,Mainit,mainit-166714,166714,,166700,Surigao del Norte,Surigao del Norte,,,,21,,9.533,125.517
166715,3,Bayan,Municipality,Malimono,Malimono,malimono-166715,166715,,166700,Surigao del Norte,Surigao del Norte,,,,14,,9.617,125.4
166716,3,Bayan,Municipality,Pilar,Pilar,pilar-166716,166716,,166700,Surigao del Norte,Surigao del Norte,,,,15,,9.867,126.1
166717,3,Bayan,Municipality,Placer,Placer,placer-166717,166717,,166700,Surigao del Norte,Surigao del Norte,,,,20,,9.65,125.6
166718,3,Bayan,Municipality,San Benito,San Benito,san-benito-166718,166718,,166700,Surigao del Norte,Surigao del Norte,,,,6,,9.95,126.017
166719,3,Bayan,Municipality,San Francisco (Anao-Aon),San Francisco (Anao-Aon),san-francisco-anao-aon-166719,166719,,166700,Surigao del Norte,Surigao del Norte,,,,11,,9.733,125.417
166720,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-166720,166720,,166700,Surigao del Norte,Surigao del Norte,,,,12,,9.933,126.083
166721,3,Bayan,Municipality,Santa Monica (Sapao),Santa Monica (Sapao),santa-monica-sapao-166721,166721,,166700,Surigao del Norte,Surigao del Norte,,,,11,,10.01944,126.03889
166722,3,Bayan,Municipality,Sison,Sison,sison-166722,166722,,166700,Surigao del Norte,Surigao del Norte,,,,12,,9.667,125.533
166723,3,Bayan,Municipality,Socorro,Socorro,socorro-166723,166723,,166700,Surigao del Norte,Surigao del Norte,,,,14,,9.633,125.95
166724,3,Bayan,Municipality,Surigao City,Surigao City,surigao-city-166724,166724,,166700,Surigao del Norte,Surigao del Norte,,,,54,,9.78,125.48
166725,3,Bayan,Municipality,Tagana-An,Tagana-An,tagana-an-166725,166725,,166700,Surigao del Norte,Surigao del Norte,,,,14,,9.7,125.583
166727,3,Bayan,Municipality,Tubod,Tubod,tubod-166727,166727,,166700,Surigao del Norte,Surigao del Norte,,,,9,,9.567,125.567
166800,2,Lalawigan,Province,Surigao del Sur,Surigao del Sur,surigao-del-sur-166800,166800,,R13,Caraga,Caraga,,,19,309,,9.8657,125.0553
166801,3,Bayan,Municipality,Barobo,Barobo,barobo-166801,166801,,166800,Surigao del Sur,Surigao del Sur,,,,21,,8.55,126.2
166802,3,Bayan,Municipality,Bayabas,Bayabas,bayabas-166802,166802,,166800,Surigao del Sur,Surigao del Sur,,,,7,,8.967,126.267
166803,3,Bayan,Municipality,Bislig,Bislig,bislig-166803,166803,,166800,Surigao del Sur,Surigao del Sur,,,,24,,8.183,126.35
166804,3,Bayan,Municipality,Cagwait,Cagwait,cagwait-166804,166804,,166800,Surigao del Sur,Surigao del Sur,,,,11,,8.917,126.3
166805,3,Bayan,Municipality,Cantilan,Cantilan,cantilan-166805,166805,,166800,Surigao del Sur,Surigao del Sur,,,,17,,9.333,125.983
166806,3,Bayan,Municipality,Carmen,Carmen,carmen-166806,166806,,166800,Surigao del Sur,Surigao del Sur,,,,8,,9.217,125.967
166807,3,Bayan,Municipality,Carrascal,Carrascal,carrascal-166807,166807,,166800,Surigao del Sur,Surigao del Sur,,,,14,,9.367,125.933
166808,3,Bayan,Municipality,Cortes,Cortes,cortes-166808,166808,,166800,Surigao del Sur,Surigao del Sur,,,,12,,9.233,126.167
166809,3,Bayan,Municipality,Hinatuan,Hinatuan,hinatuan-166809,166809,,166800,Surigao del Sur,Surigao del Sur,,,,24,,8.367,126.333
166810,3,Bayan,Municipality,Lanuza,Lanuza,lanuza-166810,166810,,166800,Surigao del Sur,Surigao del Sur,,,,13,,9.233,126.067
166811,3,Bayan,Municipality,Lianga,Lianga,lianga-166811,166811,,166800,Surigao del Sur,Surigao del Sur,,,,13,,8.633,126.1
166812,3,Bayan,Municipality,Lingig,Lingig,lingig-166812,166812,,166800,Surigao del Sur,Surigao del Sur,,,,18,,8.033,126.417
166813,3,Bayan,Municipality,Madrid,Madrid,madrid-166813,166813,,166800,Surigao del Sur,Surigao del Sur,,,,14,,9.267,125.967
166814,3,Bayan,Municipality,Marihatag,Marihatag,marihatag-166814,166814,,166800,Surigao del Sur,Surigao del Sur,,,,12,,8.8,126.3
166815,3,Bayan,Municipality,San Agustin,San Agustin,san-agustin-166815,166815,,166800,Surigao del Sur,Surigao del Sur,,,,13,,8.733,126.133
166816,3,Bayan,Municipality,San Miguel,San Miguel,san-miguel-166816,166816,,166800,Surigao del Sur,Surigao del Sur,,,,18,,8.883,126
166817,3,Bayan,Municipality,Tagbina,Tagbina,tagbina-166817,166817,,166800,Surigao del Sur,Surigao del Sur,,,,25,,8.45,126.167
166818,3,Bayan,Municipality,Tago,Tago,tago-166818,166818,,166800,Surigao del Sur,Surigao del Sur,,,,24,,8.967,126.15
166819,3,Bayan,Municipality,Tandag,Tandag,tandag-166819,166819,,166800,Surigao del Sur,Surigao del Sur,,,,21,,9.067,126.183
168500,2,Lalawigan,Province,Dinagat Islands,Dinagat Islands,dinagat-islands-168500,168500,,R13,Caraga,Caraga,,,7,100,,10.8405,124.0229
168501,3,Bayan,Municipality,Basilisa (Rizal),Basilisa (Rizal),basilisa-rizal-168501,168501,,168500,Dinagat Islands,Dinagat Islands,,,,27,,8.583,123.533
168502,3,Bayan,Municipality,Cagdianao,Cagdianao,cagdianao-168502,168502,,168500,Dinagat Islands,Dinagat Islands,,,,14,,9.917,125.667
168503,3,Bayan,Municipality,Dinagat,Dinagat,dinagat-168503,168503,,168500,Dinagat Islands,Dinagat Islands,,,,12,,9.95,125.617
168504,3,Bayan,Municipality,Libjo (Albor),Libjo (Albor),libjo-albor-168504,168504,,168500,Dinagat Islands,Dinagat Islands,,,,16,,10.2,125.567
168505,3,Bayan,Municipality,Loreto,Loreto,loreto-168505,168505,,168500,Dinagat Islands,Dinagat Islands,,,,10,,10.35,125.617
168506,3,Bayan,Municipality,San Jose,San Jose,san-jose-168506,168506,,168500,Dinagat Islands,Dinagat Islands,,,,12,,13.2101,123.4706
168507,3,Bayan,Municipality,Tubajon,Tubajon,tubajon-168507,168507,,168500,Dinagat Islands,Dinagat Islands,,,,9,,10.3,125.567
174000,2,Lalawigan,Province,Marinduque,Marinduque,marinduque-174000,174000,,R17,MIMAROPA Region,MIMAROPA Region,,,6,218,,13.4346,121.9289
174001,3,Bayan,Municipality,Boac,Boac,boac-174001,174001,,174000,Marinduque,Marinduque,,,,61,,13.45,121.833
174002,3,Bayan,Municipality,Buenavista,Buenavista,buenavista-174002,174002,,174000,Marinduque,Marinduque,,,,15,,13.25389,121.94361
174003,3,Bayan,Municipality,Gasan,Gasan,gasan-174003,174003,,174000,Marinduque,Marinduque,,,,25,,13.317,121.85
174004,3,Bayan,Municipality,Mogpog,Mogpog,mogpog-174004,174004,,174000,Marinduque,Marinduque,,,,37,,13.47444,121.86139
174005,3,Bayan,Municipality,Santa Cruz,Santa Cruz,santa-cruz-174005,174005,,174000,Marinduque,Marinduque,,,,55,,13.47667,122.02667
174006,3,Bayan,Municipality,Torrijos,Torrijos,torrijos-174006,174006,,174000,Marinduque,Marinduque,,,,25,,13.317,122.083
175100,2,Lalawigan,Province,Occidental Mindoro,Occidental Mindoro,occidental-mindoro-175100,175100,,R17,MIMAROPA Region,MIMAROPA Region,,,11,163,,13.2257,121.0603
175101,3,Bayan,Municipality,Abra De Ilog,Abra De Ilog,abra-de-ilog-175101,175101,,175100,Occidental Mindoro,Occidental Mindoro,,,,10,,13.45,120.733
175102,3,Bayan,Municipality,Calintaan,Calintaan,calintaan-175102,175102,,175100,Occidental Mindoro,Occidental Mindoro,,,,7,,12.57556,120.94278
175103,3,Bayan,Municipality,Looc,Looc,looc-175103,175103,,175100,Occidental Mindoro,Occidental Mindoro,,,,9,,13.72167,120.25056
175104,3,Bayan,Municipality,Lubang,Lubang,lubang-175104,175104,,175100,Occidental Mindoro,Occidental Mindoro,,,,16,,13.85778,120.12333
175105,3,Bayan,Municipality,Magsaysay,Magsaysay,magsaysay-175105,175105,,175100,Occidental Mindoro,Occidental Mindoro,,,,12,,12.333,121.15
175106,3,Bayan,Municipality,Mamburao,Mamburao,mamburao-175106,175106,,175100,Occidental Mindoro,Occidental Mindoro,,,,15,,13.217,120.6
175107,3,Bayan,Municipality,Paluan,Paluan,paluan-175107,175107,,175100,Occidental Mindoro,Occidental Mindoro,,,,12,,13.417,120.467
175108,3,Bayan,Municipality,Rizal,Rizal,rizal-175108,175108,,175100,Occidental Mindoro,Occidental Mindoro,,,,11,,12.467,120.967
175109,3,Bayan,Municipality,Sablayan,Sablayan,sablayan-175109,175109,,175100,Occidental Mindoro,Occidental Mindoro,,,,22,,12.817,120.767
175110,3,Bayan,Municipality,San Jose,San Jose,san-jose-175110,175110,,175100,Occidental Mindoro,Occidental Mindoro,,,,38,,12.35,121.067
175111,3,Bayan,Municipality,Santa Cruz,Santa Cruz,santa-cruz-175111,175111,,175100,Occidental Mindoro,Occidental Mindoro,,,,11,,13.117,120.85
175200,2,Lalawigan,Province,Oriental Mindoro,Oriental Mindoro,oriental-mindoro-175200,175200,,R17,MIMAROPA Region,MIMAROPA Region,,,15,426,,13.052,121.5535
175201,3,Bayan,Municipality,Baco,Baco,baco-175201,175201,,175200,Oriental Mindoro,Oriental Mindoro,,,,27,,13.4125,121.12861
175202,3,Bayan,Municipality,Bansud,Bansud,bansud-175202,175202,,175200,Oriental Mindoro,Oriental Mindoro,,,,13,,12.833,121.367
175203,3,Bayan,Municipality,Bongabong,Bongabong,bongabong-175203,175203,,175200,Oriental Mindoro,Oriental Mindoro,,,,36,,12.717,121.367
175204,3,Bayan,Municipality,Bulalacao (San Pedro),Bulalacao (San Pedro),bulalacao-san-pedro-175204,175204,,175200,Oriental Mindoro,Oriental Mindoro,,,,15,,13.2751,123.8088
175205,3,Bayan,Municipality,Calapan,Calapan,calapan-175205,175205,,175200,Oriental Mindoro,Oriental Mindoro,,,,62,,13.4,121.183
175206,3,Bayan,Municipality,Gloria,Gloria,gloria-175206,175206,,175200,Oriental Mindoro,Oriental Mindoro,,,,27,,12.917,121.467
175207,3,Bayan,Municipality,Mansalay,Mansalay,mansalay-175207,175207,,175200,Oriental Mindoro,Oriental Mindoro,,,,17,,12.517,121.433
175208,3,Bayan,Municipality,Naujan,Naujan,naujan-175208,175208,,175200,Oriental Mindoro,Oriental Mindoro,,,,70,,13.317,121.3
175209,3,Bayan,Municipality,Pinamalayan,Pinamalayan,pinamalayan-175209,175209,,175200,Oriental Mindoro,Oriental Mindoro,,,,37,,13,121.417
175210,3,Bayan,Municipality,Pola,Pola,pola-175210,175210,,175200,Oriental Mindoro,Oriental Mindoro,,,,23,,13.14389,121.44
175211,3,Bayan,Municipality,Puerto Galera,Puerto Galera,puerto-galera-175211,175211,,175200,Oriental Mindoro,Oriental Mindoro,,,,13,,13.5,120.95
175212,3,Bayan,Municipality,Roxas,Roxas,roxas-175212,175212,,175200,Oriental Mindoro,Oriental Mindoro,,,,20,,12.583,121.5
175213,3,Bayan,Municipality,San Teodoro,San Teodoro,san-teodoro-175213,175213,,175200,Oriental Mindoro,Oriental Mindoro,,,,8,,13.433,121.017
175214,3,Bayan,Municipality,Socorro,Socorro,socorro-175214,175214,,175200,Oriental Mindoro,Oriental Mindoro,,,,26,,13.067,121.4
175215,3,Bayan,Municipality,Victoria,Victoria,victoria-175215,175215,,175200,Oriental Mindoro,Oriental Mindoro,,,,32,,13.367,121.2
175300,2,Lalawigan,Province,Palawan,Palawan,palawan-175300,175300,,R17,MIMAROPA Region,MIMAROPA Region,,,24,433,,11.5038,120.4645
175301,3,Bayan,Municipality,Aborlan,Aborlan,aborlan-175301,175301,,175300,Palawan,Palawan,,,,19,,9.433,118.55
175302,3,Bayan,Municipality,Agutaya,Agutaya,agutaya-175302,175302,,175300,Palawan,Palawan,,,,10,,11.15,120.95
175303,3,Bayan,Municipality,Araceli,Araceli,araceli-175303,175303,,175300,Palawan,Palawan,,,,13,,10.333,119.6
175304,3,Bayan,Municipality,Balabac,Balabac,balabac-175304,175304,,175300,Palawan,Palawan,,,,20,,7.983,117.05
175305,3,Bayan,Municipality,Bataraza,Bataraza,bataraza-175305,175305,,175300,Palawan,Palawan,,,,22,,8.667,117.617
175306,3,Bayan,Municipality,Brooke'S Point,Brooke'S Point,brookes-point-175306,175306,,175300,Palawan,Palawan,,,,18,,8.7833,117.8333
175307,3,Bayan,Municipality,Busuanga,Busuanga,busuanga-175307,175307,,175300,Palawan,Palawan,,,,14,,12.167,119.95
175308,3,Bayan,Municipality,Cagayancillo,Cagayancillo,cagayancillo-175308,175308,,175300,Palawan,Palawan,,,,12,,9.48194,121.03611
175309,3,Bayan,Municipality,Coron,Coron,coron-175309,175309,,175300,Palawan,Palawan,,,,23,,12,120.2
175310,3,Bayan,Municipality,Cuyo,Cuyo,cuyo-175310,175310,,175300,Palawan,Palawan,,,,17,,10.85,121.017
175311,3,Bayan,Municipality,Dumaran,Dumaran,dumaran-175311,175311,,175300,Palawan,Palawan,,,,16,,10.533,119.767
175312,3,Bayan,Municipality,El Nido (Bacuit),El Nido (Bacuit),el-nido-bacuit-175312,175312,,175300,Palawan,Palawan,,,,18,,11.333,119.683
175313,3,Bayan,Municipality,Linapacan,Linapacan,linapacan-175313,175313,,175300,Palawan,Palawan,,,,10,,11.5,119.867
